id,title,authors,publisher,publish_date,page_count,categories,ISBN,imageLink,description
BuzNzm-x0l8C,Alcohol and Temperance in Modern History: An International Encyclopedia,"Jack S. Blocker,David M. Fahey,Ian R. Tyrrell",ABC-CLIO,2003,758,History,9781576078334,http://books.google.com/books/content?id=BuzNzm-x0l8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"A comprehensive encyclopedia on all aspects of the production, consumption, and social impact of alcohol. * 500 A-Z entries on the production and use of the principal alcoholic beverages, cultural representations, temperance movements, research, treatment, and forms of regulation and prohibition in the United States and around the world * Written by 170+ international scholars from the disciplines of history, anthropology, medicine, political science, cultural studies, and the law * A chronology of major events in the history of alcohol and its social response since the 18th century * Numerous drawings and illustrations such as historical photographs, vintage lithographs, posters, and product labels representing early advertising"
9hTqg7shA-QC,Alcohol: A Social and Cultural History,Mack P. Holt,Berg Publishers,2006-03,246,History,9781845201654,http://books.google.com/books/content?id=9hTqg7shA-QC&printsec=frontcover&img=1&zoom=5&source=gbs_api,Publisher Description
81KtzIY6Xz0C,"Drugs, Alcohol, and Social Problems","James D. Orcutt,David R. Rudy",Rowman & Littlefield,2003,289,Social Science,9780742528451,http://books.google.com/books/content?id=81KtzIY6Xz0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"This is the true story of:Sweetie Peetie The Perfect Pit Bull!You will follow Sweetie Peetie from her puppy hood through her antics of everyday life.Sweetie Peetie will show you, that pit bulls are really just misunderstood by people, and are the most perfect breed of all!"
djLsuUcZdKIC,"Alcohol: A Dangerous and Unnecessary Medicine, How and Why, What Medical Writers Say",Martha Meir Allen,Library of Alexandria,1910,435,Alcohol,9781465505019,http://books.google.com/books/content?id=djLsuUcZdKIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,
D0_EESGu2H4C,"Alcohol, Drugs and Health Promotion in Modern Ireland",Shane Butler,Institute of Public Administration,2002,255,Alcoholism,9781902448770,http://books.google.com/books/content?id=D0_EESGu2H4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,
QXZoAgAAQBAJ,"Alcohol: Science, Policy and Public Health","Peter Boyle,Paolo Boffetta,Albert B. Lowenfels,Harry Burns,Otis Brawley,Witold Zatonski,Jürgen Rehm",OUP Oxford,2013-03-07,448,Medical,9780191665349,http://books.google.com/books/content?id=QXZoAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Alcohol has always been an issue in public health but it is currently assuming increasing importance as a cause of disease and premature death worldwide. Alcohol: Science, Policy, and Public Health provides an interdisciplinary source of information that links together, the usually separate fields of, science, policy, and public health. This comprehensive volume highlights the importance of bringing scientific knowledge to bear in order to strengthen and develop alcohol public policy. The book looks at the historical evolution of alcohol consumption in society, key early studies of alcohol and disease, and the cultural and social aspects of alcohol consumption. It then goes on to cover the chemistry and biology of alcohol, patterns of consumption, gender and age-related issues, alcohol and injury, alcohol and cancer and non-malignant disease, and various current therapeutic aspects. The book concludes with a section on alcohol policy, looking at issues of poverty, the availability of alcohol and alcohol control measures. This major reference, written by international leaders in the fields of alcoholism and alcohol policy, provides a comprehensive study of one of the foremost health problems in the world, and represents the highest standards of research within the field. It will be valuable to physicians and health professionals involved with patients with alcohol-related problems, scientists, public health specialists, health policy specialists, researchers and legislators as well as students of public health."
YAfPqhRQ2GUC,"Alcohol, Pregnancy and the Developing Child",Hans-Ludwig Spohr,Cambridge University Press,1996-08-22,307,Medical,9780521564267,http://books.google.com/books/content?id=YAfPqhRQ2GUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"This authoritative new publication comprehensively reviews the important relationship between maternal alcohol abuse during pregnancy and the resulting in utero damage to the child, as well as the results of this damage during the child's development. The first part of the book discusses clinical issues of alcohol-related fetal malformation, the clinical picture of Fetal Alcohol Syndrome, the epidemiology of maternal alcohol abuse, and the developmental outcome of the affected children. The second part addresses pathogenesis and neuropathology. Part Three reviews developmental issues of the growing affected child. The final part evaluates approaches to rehabilitation and intervention while reviewing social and public health issues."
HLd9CgAAQBAJ,Nisida - 1825 (Celebrated Crimes Series),Alexandre Dumas,Read Books Ltd,2015-06-29,62,True Crime,9781473376083,http://books.google.com/books/content?id=HLd9CgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"This antiquarian book contains Alexandre Dumas’s historical chronicle, “Nisida - 1825”. One of the most notorious prisons in Italy, the Nisida was built on a small island just off the coast of Naples, and had a reputation for being a wretched place synonymous with cruelty and unbearable conditions. This semi-fictionalised but authentic portrayal of Nisida is highly recommended for those with an interest in the infamous prison, and would make for a worthy addition to collections of Dumas's works. Alexandre Dumas (1802–1870) was a famous French writer. He is best remembered for his exciting romantic sagas, including ""The Three Musketeers"" and ""The Count of Monte Cristo"". Despite making a great deal of money from his writing, Dumas was almost perpetually penniless thanks to his decidedly extravagant lifestyle. His novels have been translated into nearly a hundred different languages, and have inspired over 200 motion pictures. Many of the earliest books, particularly those dating back to the 1900s and before, are now extremely scarce and increasingly expensive. We are republishing this antiquarian book in an affordable, modern, high-quality edition complete with a specially commissioned new biography of the author."
DbCnDwAAQBAJ,The Three Musketeers: Collection,Alexandre Dumas,MVP,2019-07-23,412,Fiction,9782291079293,http://books.google.com/books/content?id=DbCnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"This carefully crafted ebook: ""THE THREE MUSKETEERS - Complete Collection: The Three Musketeers, Twenty Years After, The Vicomte of Bragelonne, Ten Years Later, Louise da la Valliere & The Man in the Iron Mask"" is formatted for your eReader with a functional and detailed table of contents. Set in 1625, ""The Three Musketeers"" recounts the adventures of a young man named d'Artagnan after he leaves home to travel to Paris, to join the Musketeers of the Guard. Although D'Artagnan is not able to join this elite corps immediately, he befriends the three most formidable musketeers of the age: Athos, Porthos and Aramis and gets involved in affairs of the state and court. Dumas frequently works into the plot various injustices, abuses and absurdities of the old regime, giving the story an additional political aspect at a time when the debate in France between republicans and monarchists was still fierce. The novel Twenty Years After follows events in France during the Fronde, during the childhood reign of Louis XIV. The musketeers are valiant and just in their efforts to protect young Louis XIV and the doomed Charles I from their attackers. The Vicomte de Bragelonne, Louise de la Vallière and The Man in the Iron Mask are set between 1660 and 1667 against the background of the transformation of Louis XIV from child monarch to Sun King. Alexandre Dumas, père (1802-1870) was a French writer whose works have been translated into nearly 100 languages and he is one of the most widely read French authors. His most famous works are The Count of Monte Cristo and The Three Musketeers."
Od3DCwAAQBAJ,The Borgias,Alexandre Dumas,Xist Publishing,2016-02-10,185,Juvenile Nonfiction,9781681956435,http://books.google.com/books/content?id=Od3DCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"The Encyclopedia of the Famous Borgias Family The Borgias by Alexandre Dumas is not necessarily a fiction novel but a history lesson with some fiction in it about the famous House of Borgia that ruled Renaissance Italy. Witness their corruption, the different plots to eliminate their opponents and climb the power ladder from bribery, simony and theft to incest and murder. ,This book has been professionally formatted for e-readers and contains a bonus book club leadership guide and discussion questions. We hope you’ll share this book with your friends, neighbors and colleagues and can’t wait to hear what you have to say about it."
C8VNvgAACAAJ,PICT OF TRAVEL IN THE SOUTH OF,Alexandre 1802-1870 Dumas,Wentworth Press,2016-08-28,330,History,9781371846220,http://books.google.com/books/content?id=C8VNvgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
Cx7fAAAACAAJ,The Three Musketeers Readalong,Alexandre Dumas,Ags Pub,1994-06-01,64,Fiction,9781561035113,,
LKAvDwAAQBAJ,The Three Musketeers,Alexandre Dumas,Simon and Schuster,2018-02-06,592,Fiction,9781681776880,http://books.google.com/books/content?id=LKAvDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"A new and vibrant translation of Alexandre Dumas’s renowned The Three Musketeers, following the adventures of the valiant d’Artagnan and his three loyal comrades. In March of 1844, the Parisian paper The Century began publishing installments of a new tale by France’s favorite author, Alexandre Dumas. Week after week readers thrilled to the adventures of the brave and clever d’Artagnan and his loyal comrades. Collected for book publication at the end of that year, and quickly translated into a dozen languages, The Three Musketeers was a worldwide sensation—nowhere more so than in the United States. Citizens of the brash new republic recognized kindred spirits in the bold musketeers, and the book and its sequels found an eager American readership. The novel's fast-moving story is set in the royal court of Louis XIII, where the swaggering King’s Musketeers square off against their rivals: the crimson-clad Guards of the dreaded Cardinal Richelieu. The Red Duke rules France with an iron hand in the name of King Louis—and of Queen Anne, who dares a secret love affair with France’s enemy, England’s Duke of Buckingham. Into this royal intrigue leaps the brash d’Artagnan, a young swordsman from the provinces determined to find fame and fortune in Paris. Bold and clever, in no time the youth finds himself up to his Gascon neck in adventure, while earning the enduring friendship of the greatest comrades in literature, the Three Musketeers: noble Athos, sly Aramis, and the giant, good-hearted Porthos. Now from Lawrence Ellsworth, acclaimed translator of The Red Sphinx, comes a new rendition of The Three Musketeers for a new century, one that captures anew the excitement, humor, and spirit of Alexandre Dumas’s greatest novel of historical adventure. Whether you’re meeting the musketeers for the first time or discovering them all over again, it’s all for one, one for all, in this timeless tale of honor and glory, the flash of dark eyes, and the clash of bright steel."
UCy0uEykAyQC,Goethe on Art,Johann Wolfgang von Goethe,Univ of California Press,1980-01-01,251,Art,9780520039957,http://books.google.com/books/content?id=UCy0uEykAyQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,
rjtsp2edzDMC,The Cambridge Companion to Goethe,"Lesley Sharpe,Head of German Department and Reader in German Literature Lesley Sharpe",Cambridge University Press,2002-05-02,277,Literary Criticism,9780521665605,http://books.google.com/books/content?id=rjtsp2edzDMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"The Cambridge Companion to Goethe provides a stimulating and accessible survey of this many-sided figure. The volume places Goethe in the context of the Germany and Europe of his lifetime. His literary work is covered in individual chapters on poetry, drama (with a separate chapter on Faust), prose fiction and autobiography. A wide-ranging survey of reception inside and outside Germany and an extensive guide to further reading round off this volume, which will appeal to students and specialists alike."
T-77IXHlsUgC,Goethe,Johann Wolfgang von Goethe,Penguin,1964-01-01,366,Poetry,9780140420746,http://books.google.com/books/content?id=T-77IXHlsUgC&printsec=frontcover&img=1&zoom=5&source=gbs_api,Gathers a representative sampling of the German writer's poems and includes prose translations from the German
geXxdlFrgGkC,Outing Goethe & His Age,Alice A. Kuzniar,Stanford University Press,1996,297,Literary Criticism,9780804726153,http://books.google.com/books/content?id=geXxdlFrgGkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"When Goethe christened the 1700's ""the Century of Winckelmann"" and Kant dubbed it ""the Century of Frederick the Great,"" they invoked two notorious figures in gay history. This collection of twelve essays reclaims ""the Age of Goethe""To call upon a literary designation of roughly the same period - as a time when same-sex erotic attraction suffused artistic production from Winckelmann's art treatises and Goethe's plays to Friedrich Schlegel's self-reflexive novel Lucinde and Kleist's letters. This volume employs historical, biographical, and textual evidence to paint a cohesive picture of the incontrovertibly sexual nature of male-male and female-female relationships in late-eighteenth- and early-nineteenth-century Germany. The literature of this era bequeathed to us the cultural inventions of Romantic love, classical femininity, the marriage partnership, and the aesthetics of beauty - all, as this volume demonstrates, via and despite the ever-resurgent erotic desire for one's own sex. In the process, it offers radically new readings of canonical authors - including Wieland, Lenz, Goethe, Friedrich Schlegel, and Kleist  in light of the eroticized same-sex relations in their works."
Ci3pUMmWr-kC,Goethe: The Poet and the Age,Nicholas Boyle,"Oxford University Press, USA",1992,807,Science,9780192829818,http://books.google.com/books/content?id=Ci3pUMmWr-kC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"In 1880 Nietzsche observed that Goethe had been ""not just a good and great man, but an entire culture."" The author of Faust, of exquisite lyric poetry, and of a bewildering variety of other plays, novels, and poetry as well as treatises on botany and color theory, Goethe also excelled as an administrator in the cabinet of Carl August, Duke of Saxe-Weimar. Now, Nicholas Boyle has written the definitive biography of this extraordinary figure--indeed, The Poet and the Age is the first full-length, original English-language biography of Goethe in sixty years. In this elegant and enjoyable first volume--the first of two projected books--Boyle captures the passions and poetry of the young Goethe, leading us up to the moment when the French Revolution shook the foundations of all of Europe. Boyle contends that, although Goethe was certainly as much a part of German social and political life as he was its cultural nucleus, there was no single ""Age of Goethe."" Instead, Goethe's life spanned a great divide in European history: half was spent under a monarchy, and half under a middle-class bureaucracy. The first forty years of Goethe's creative life, rendered by Boyle in captivating detail, saw the early conception of Faust, and Goethe's rise to literary fame on the heels of his bestselling sentimental novel The Sorrows of Young Werther, a book which captured the European imagination like no other before it. Werther became a fashion in a strikingly contemporary sense: impassioned readers imitated the clothing, the sentiments, and even the tragic suicide of the novel's young hero. Napoleon claimed to have read Goethe's book seven times, and years later Mary Shelley cited it as the first book read by the monster she created in Frankenstein. Boyle provides not only close and provocative readings of Goethe's literary works, but also a vivid portrayal of a convulsive age of revolution, including insights into Weimar court life, and accounts of other master thinkers like Lessing and Schiller. Part social history, part literary criticism, this is biography on a grand scale--as sweeping and magnificent as the life it portrays. Boyle's work is accessible to anyone, and does not assume a prior knowledge of German history or literature, but it is also rigorous and original--a major work of scholarship. Volume II, The Age of Renunciation, is in preparation."
SarYyrWsq1AC,Goethe Yearbook 17,Daniel Purdy,Camden House,2010-01-01,414,Literary Criticism,9781571134257,http://books.google.com/books/content?id=SarYyrWsq1AC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"New articles on topics spanning the Age of Goethe, with a special section of fresh views of Goethe's Faust."
w8-37fFY3XMC,Dante: Dante and interpretation,Richard H. Lansing,Taylor & Francis,2003,414,Literary Criticism,9780415941006,http://books.google.com/books/content?id=w8-37fFY3XMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"This volume is part of a collection of facsimile reprints integrating a wide range of Dante scholarship. It provides knowledge of a full range of fundamental ideas, issues, events and beliefs that characterized the world view of Dante's age."
ln15yAajPYYC,Dante: Contemporary Perspectives,"Amilcare A. Iannucci,Iannotius Manettus",University of Toronto Press,1997-01-01,299,Literary Criticism,9780802077363,http://books.google.com/books/content?id=ln15yAajPYYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"The essays in this volume probe current critical assumptions about the celebrated Italian poet, literary theorist, moral philosopher, political theorist."
Dr2mDwAAQBAJ,Dante,John Took,Princeton University Press,2020-01-28,616,Biography & Autobiography,9780691154046,http://books.google.com/books/content?id=Dr2mDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"An authoritative and comprehensive intellectual biography of the author of the Divine Comedy For all that has been written about the author of the Divine Comedy, Dante Alighieri (1265–1321) remains the best guide to his own life and work. Dante's writings are therefore never far away in this authoritative and comprehensive intellectual biography, which offers a fresh account of the medieval Florentine poet's life and thought before and after his exile in 1302. Beginning with the often violent circumstances of Dante's life, the book examines his successive works as testimony to the course of his passionate humanity: his lyric poetry through to the Vita nova as the great work of his first period; the Convivio, De vulgari eloquentia and the poems of his early years in exile; and the Monarchia and the Commedia as the product of his maturity. Describing as it does a journey of the mind, the book confirms the nature of Dante's undertaking as an exploration of what he himself speaks of as ""maturity in the flame of love."" The result is an original synthesis of Dante's life and work."
coLdXsndLakC,Dante: The Critical Heritage,Michael Caesar,Psychology Press,1995,656,Poetry,9780415133975,http://books.google.com/books/content?id=coLdXsndLakC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"First published in 1995. Routledge is an imprint of Taylor & Francis, an informa company."
MWWKW15MjqMC,"Dante: Poet, Author, and Proud Florentine",John Davenport,Infobase Publishing,2005,146,"Authors, Italian",9781438104157,http://books.google.com/books/content?id=MWWKW15MjqMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"This famous Italian poet wrote The Divine Comedy, which was an imaginary journey by the poet through Hell, Purgatory, and Paradise. This work is recognised as a masterpiece of world literature."
o-UnBeCFlYgC,Dante: Dante and classical antiquity : the epic tradition,Richard H. Lansing,Taylor & Francis,2003,416,Literary Criticism,9780415940955,http://books.google.com/books/content?id=o-UnBeCFlYgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"First published in 2003. Routledge is an imprint of Taylor & Francis, an informa company."
EE0KT9X0xj0C,The Divine Comedy of Dante,Dante Alighieri,Nuvision Publications,2007-04,500,Language Arts & Disciplines,9781595479075,http://books.google.com/books/content?id=EE0KT9X0xj0C&printsec=frontcover&img=1&zoom=5&source=gbs_api,"This epic poem, The Divine Comedy, by Dante Alighieri is considered by many to be the greatest lyric composition ever written. ""Comedy"" is used here in its classical sense--to indicate a story which begins in suspense and ends well. We start out with the author gone astray in a dark wood and assaulted by metaphorical agents of spiritual adversity. He is saved by Virgil who guides Dante through the nine circles of Hell down to the center of the earth where Satan is held restrained. They then ascend to the Mountain of Purgatory and climb the seven terraces which correspond to the seven deadly sins. The culmination of this journey is the Garden of Eden beyond which Virgil cannot go because, as a pagan, he is a permanent resident of Limbo, the first circle of Hell. Beatrice, fashioned from a woman Dante loved and lost, becomes Dante's second guide. She steers him through the nine spheres of Heaven from where Dante reaches a place beyond physical existence and comes face-to-face with God who grants him comprehension of the Divine and human nature. When we look deeper into the journey, we see a complex analysis of the progress of each individual soul toward God and mankind's progress toward peace on earth."
HQaS6M64MIIC,Dante: A Life in Works,Robert Hollander,Yale University Press,2001,222,Literary Criticism,9780300084948,http://books.google.com/books/content?id=HQaS6M64MIIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"""Beginning with the Vita nuova and proceeding chronologically through Dante's writings, Hollander delineates the major strands of the poet's thought. He presents the works themselves, discusses their critical reception through the centuries, and addresses issues raised by each text. Hollander, writing for those who have already encountered the Commedia, suggests to these readers how Dante's other works relate to the great poem and invites them to reread the Commedia with new interest and understanding.""--BOOK JACKET."
sd1jEmq2f54C,Dante on View: The Reception of Dante in the Visual and Performing Arts,"Antonella Braida,Luisa Calè","Ashgate Publishing, Ltd.",2007,229,Literary Criticism,9780754658962,http://books.google.com/books/content?id=sd1jEmq2f54C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Dante on View opens an important new dimension in Dante studies. The volume's interdisciplinary approach to reception brings together literary criticism, visual culture and performance studies. Dante's Commedia is re-created through the performances of readers and artists in a wide range of media. The essays analyse creative uses of the poet from medieval manuscript illumination to nineteenth and twentieth-century stage productions, from film to ballet and hyperinstruments."
v08xxlHuWtUC,Selected Letters of Rabindranath Tagore,"Rabindranath Tagore,Krishna Dutta,Andrew Robinson",Cambridge University Press,1997-06-26,561,Biography & Autobiography,9780521590181,http://books.google.com/books/content?id=v08xxlHuWtUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,A selection of some 350 letters spanning Nobel prize-winning writer Rabindranath Tagore's entire life - the first to be available to English readers.
WbY8DgAAQBAJ,The Complete Works of Rabindranath Tagore (Illustrated Edition),"Rabindranath Tagore,General Press",GENERAL PRESS,2017-03-01,1350,Fiction,9788180320798,http://books.google.com/books/content?id=WbY8DgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"The Works of Rabindranath Tagore consist of poems, novels, short stories, dramas, and essays that Bengali poet and Brahmo philosopher Rabindranath Tagore created over his lifetime. This ebook presents a collection of all major works of Tagore. A dynamic table of contents allows you to jump directly to the work selected. Tagore's literary reputation is disproportionately influenced very much by regard for his poetry; however, he also wrote novels, essays, short stories, travelogues, dramas, and thousands of songs. The poems of Rabindranath Tagore are among the most haunting and tender in Indian and in world literature, expressing a profound and passionate human yearning. His ceaselessly inventive works deal with such subjects as the interplay between God and the world, the eternal and transient, and with the paradox of an endlessly changing universe that is in tune with unchanging harmonies. Poems such as 'Earth' and 'In the Eyes of a Peacock' present a picture of natural processes unaffected by human concerns, while others, as in 'Recovery 14', convey the poet's bewilderment about his place in the world. Tagore introduced new prose and verse forms and the use of colloquial language into Bengali literature, thereby freeing it from traditional models based on classical Sanskrit. He was highly influential in introducing the best of Indian culture to the West and vice versa, and he is generally regarded as the outstanding creative artist of modern South Asia. (The Complete Works of Rabindranath Tagore by Rabindranath Tagore, 9788180320798)"
LSyEPhhwGxgC,Tagore,Rabindranath Tagore,SkyLight Paths Publishing,2004,127,Literary Criticism,9781594730085,http://books.google.com/books/content?id=LSyEPhhwGxgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,The ideal introduction to the spirituality of India's greatest modern poet.
EZOu04e1bNQC,The English Writings of Rabindranath Tagore: A miscellany,Rabindranath Tagore,Sahitya Akademi,1994,1020,Bengali literature,9788126000944,http://books.google.com/books/content?id=EZOu04e1bNQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"This Volume Is A Collection Of Different Genres Of Writings ý Six Prose Works Including The Hibbert Lectures, The Religion Of Man, A Large Number Of Lectures And Addresses On Various Issues, Public Statements And Messages, And Conversations With Some Of The Eminent Persons Of This Century ý Einstein, Croce, Rolland And Gandhi."
Gr8kvZ-S258C,Rabindranath Tagore: An Interpretation,Sabyasachi Bhattacharya,Penguin UK,2017-05-24,320,Literary Collections,9788184755398,http://books.google.com/books/content?id=Gr8kvZ-S258C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"An enduring icon of India, Rabindranath Tagore made extraordinary contributions as an artist, nationalist, educationist and philosopher. Deeply aware of the historical significance of his times, he built on the heritage of nineteenth-century Indian renaissance to become one of the makers of the modern Indian mind. In this first-of-its-kind intellectual biography, historian Sabyasachi Bhattacharya sketches a compelling portrait of a Tagore who was innately sceptical, self-critical and tormented by conflicts in his 'inner life'. He draws on letters, autobiographical accounts and literary works, some translated for the first time, to explore Tagore's chief dilemmas. He reveals how despite Tagore's apparently contradictory ideas on patriotism and international humanism, modernity and traditional practices, secularism and religious influence, there was a unified vision that tied together his diverse oeuvre. Thoroughly researched and evocatively written, Rabindranath Tagore: An Interpretation offers profound insights into Tagore's life and multiple influences that shaped his genius."
uWYEFtuO-TgC,Rabindranath Tagore,Sisirkumar Ghose,Sahitya Akademi,2007,152,"Authors, Bengali",9788126019946,http://books.google.com/books/content?id=uWYEFtuO-TgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"This Monograph Offers A BirdýS Eye View Of A Baffling, Breathtaking Creativity Of Tagore. A Renaissance Figure, Stupendous In Vigour, Volume And Variety Rabindranath Tagore Put India On The Literary Map Of The World. Essentially A Poet, He Was Many Other Things Besides Being A Poet: Dramatist, Writer Of Sort Stories, Novelist, A Social, Political, Religious, Aesthetic Thinker, Innovator In Education, Rural Reconstruction, Champion Of The One World Idea."
LYo6DwAAQBAJ,Selected Short Stories,Leo Tolstoy,Courier Dover Publications,2017-12-13,208,Literary Collections,9780486817552,http://books.google.com/books/content?id=LYo6DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"It is universally acknowledged that Leo Tolstoy, author of War and Peace and Anna Karenina, was as much a master of the short story as of the full-length novel. This original collection, which features some of his most hard-to-find tales, will enchant longtime enthusiasts of Tolstoy's work as well as new readers. ""The Forged Coupon"" traces how an act of deception leads to both murder and redemption. ""After the Dance"" depicts an army deserter's punishment and explores the subjective nature of opinions on good and evil. ""Alyosha the Pot"" profiles a simple man content to live according to others' expectations. ""A Prisoner in the Caucasus"" undermines the romantic conceptions associated with the region in particular and with war in general. ""The Bear Hunt"" forms a cautionary tale of acting in anger; ""Two Old Men"" suggests that the best way to honor God is to love and care for other people; additional stories include ""The Raid,"" ""The Snow-Storm,"" and ""The Godson."""
KFuZImE8P2gC,Death and the Meaning of Life: Selected Writings of Leo Tolstoy,Maureen Cote,Nova Publishers,2000,117,Religion,9781560727040,http://books.google.com/books/content?id=KFuZImE8P2gC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Lev Tolstoy, one of the greatest writers in world literature, is best known to English-language readers for his masterpieces War and Peace and Anna Karenina. Tolstoy, however, was an extremely prolific writer on many topics including spiritual themes. To better understand the Gospels he taught himself Greek and Hebrew. This book contains materials which present the essence of Tolstoy's beliefs on immortality, death, God, and the meaning of life."
PNVaWI-Cev8C,What is Art?,graf Leo Tolstoy,Hackett Publishing,1996,213,Philosophy,9780872202955,http://books.google.com/books/content?id=PNVaWI-Cev8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Maude's excellent translation of Tolstoy's treatise on the emotionalist theory of art was the first unexpurgated version of the work to appear in any languages. More than ninety years later this work remains, as Vincent Tomas observed, one of the most rigorous attacks on formalism and on the doctrine of art for art's sake ever written. Tomas's Introduction makes this the edition of choice for students of aesthetics and anyone with philosophical interests."
2irQirg2gqoC,Path of Life,graf Leo Tolstoy,Nova Publishers,2002,327,History,9781590334850,http://books.google.com/books/content?id=2irQirg2gqoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Path of Life was the last book written by Lev Tolstoy. Although the great nineteenth century Russian novelist is known in English-speaking countries for his major novels: War and Peace; Anna Karenina; and Resurrection. He is less known for his numerous religious writings, which present a challenging and original point of view. These works have been undervalued, as evidenced by the fact that Path of Life is translated here fully in English. The reader will notice that Tolstoy anticipated many of the ideas presented in contemporary books on spirituality, such as the observation that our thoughts determine our lives. Tolstoy began to write this book in 1910, the last year of his life, when he was 82 years old. Given that he began the book in January and completed it in October of the same year, one would think the writing went quickly; but it only seems that way. Tolstoy actually had been developing the themes presented in Path of Life for the last thirty years of his life. In Path of Life Tolstoy defines how to find continuous happiness in life and how to die without fear. In presenting his views, he cites his own ideas and includes many quotations from an eclectic collection of anci"
bawEAQAAQBAJ,Tolstoy: Tales of Courage and Conflict,Count Leo Tolstoy,Rowman & Littlefield,1999-08-17,576,Biography & Autobiography,9781461741626,http://books.google.com/books/content?id=bawEAQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Russian novelist and philospher Leo Tolstoy (1828-1910) is best known for his monumental novels War and Peace and Anna Karenina, but his reputation as a master of short fiction is richly evident in this unparalleled anthology. Here, in the largest one-volume collection available, are 36 stories of war, intrigue, treachery, murder, moral turmoil, spiritual anguish, and occasional redemption. They include early stories like the famed ""Sevastopol"" tales of warfare and ""Lost on the Steppe;"" the tour de force novellas ""The Death of Ivan Ilyitch"" and ""The Kreutzer Sonata;"" as well as folk tales, parables, realistic tales, and many lesser-known gems."
1C1B7buCP_4C,Tolstoy: Plays,"graf Leo Tolstoy,Marvin Kantor",Northwestern University Press,1994,191,Drama,9780810111097,http://books.google.com/books/content?id=1C1B7buCP_4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,"Although Tolstoy's fame rests on his novels, he was also a prolific dramatist; yet this part of his oeuvre has been consistently neglected by scholars and readers alike. Because the plays are satirical, didactic, and colored by complex peasant dialect, earlier translations have been flawed. Now the noted Slavic philologist Marvin Kantor and Tatiana Tulchinsky have prepared the first complete English translations of Tolstoy's plays. These latter pieces provide fascinating insight into Tolstoy's life and his development as a writer. Volume One includes: A Family of Gentlefolk A Practical Man An Uncle's Blessing Free Love An Infected Family The Nihilist Dramatization of the Legend about Aggeus The First Moonshiner"
